Track,for,Gabrielle,2007,,
9/6/2007,13:03:59,29.454,N,70.787,W
9/6/2007,13:05:59,29.454,N,70.788,W
9/6/2007,13:08:00,29.454,N,70.789,W
9/6/2007,13:10:00,29.454,N,70.789,W
9/6/2007,13:12:00,29.454,N,70.79,W
9/6/2007,13:14:00,29.454,N,70.79,W
9/6/2007,13:15:59,29.454,N,70.791,W
9/6/2007,13:17:59,29.454,N,70.791,W
9/6/2007,13:19:59,29.454,N,70.792,W
9/6/2007,13:21:59,29.454,N,70.792,W
9/6/2007,13:24:00,29.454,N,70.793,W
9/6/2007,13:26:00,29.454,N,70.793,W
9/6/2007,13:28:00,29.454,N,70.794,W
9/6/2007,13:30:00,29.455,N,70.794,W
9/6/2007,13:31:59,29.455,N,70.795,W
9/6/2007,13:33:59,29.455,N,70.795,W
9/6/2007,13:35:59,29.455,N,70.796,W
9/6/2007,13:38:00,29.455,N,70.797,W
9/6/2007,13:40:00,29.455,N,70.797,W
9/6/2007,13:42:00,29.455,N,70.798,W
9/6/2007,13:44:00,29.455,N,70.798,W
9/6/2007,13:45:59,29.455,N,70.799,W
9/6/2007,13:47:59,29.455,N,70.799,W
9/6/2007,13:49:59,29.455,N,70.8,W
9/6/2007,13:51:59,29.455,N,70.8,W
9/6/2007,13:54:00,29.455,N,70.801,W
9/6/2007,13:56:00,29.455,N,70.801,W
9/6/2007,13:58:00,29.455,N,70.802,W
9/6/2007,14:00:00,29.456,N,70.802,W
9/6/2007,14:01:59,29.456,N,70.803,W
9/6/2007,14:03:59,29.456,N,70.803,W
9/6/2007,14:05:59,29.456,N,70.804,W
9/6/2007,14:08:00,29.456,N,70.804,W
9/6/2007,14:10:00,29.456,N,70.805,W
9/6/2007,14:12:00,29.456,N,70.805,W
9/6/2007,14:14:00,29.456,N,70.806,W
9/6/2007,14:15:59,29.456,N,70.806,W
9/6/2007,14:17:59,29.456,N,70.807,W
9/6/2007,14:19:59,29.456,N,70.808,W
9/6/2007,14:21:59,29.456,N,70.808,W
9/6/2007,14:24:00,29.456,N,70.809,W
9/6/2007,14:26:00,29.456,N,70.809,W
9/6/2007,14:28:00,29.456,N,70.81,W
9/6/2007,14:30:00,29.457,N,70.81,W
9/6/2007,14:31:59,29.457,N,70.811,W
9/6/2007,14:33:59,29.457,N,70.811,W
9/6/2007,14:35:59,29.457,N,70.812,W
9/6/2007,14:38:00,29.457,N,70.812,W
9/6/2007,14:40:00,29.457,N,70.813,W
9/6/2007,14:42:00,29.457,N,70.813,W
9/6/2007,14:44:00,29.457,N,70.814,W
9/6/2007,14:45:59,29.457,N,70.814,W
9/6/2007,14:47:59,29.457,N,70.815,W
9/6/2007,14:49:59,29.457,N,70.815,W
9/6/2007,14:51:59,29.457,N,70.816,W
9/6/2007,14:54:00,29.457,N,70.816,W
9/6/2007,14:56:00,29.457,N,70.817,W
9/6/2007,14:58:00,29.457,N,70.817,W
9/6/2007,15:00:00,29.458,N,70.818,W
9/6/2007,15:01:59,29.458,N,70.818,W
9/6/2007,15:03:59,29.458,N,70.819,W
9/6/2007,15:05:59,29.458,N,70.819,W
9/6/2007,15:08:00,29.458,N,70.82,W
9/6/2007,15:10:00,29.458,N,70.82,W
9/6/2007,15:12:00,29.458,N,70.821,W
9/6/2007,15:14:00,29.458,N,70.821,W
9/6/2007,15:15:59,29.458,N,70.822,W
9/6/2007,15:17:59,29.458,N,70.822,W
9/6/2007,15:19:59,29.458,N,70.823,W
9/6/2007,15:21:59,29.458,N,70.823,W
9/6/2007,15:24:00,29.458,N,70.824,W
9/6/2007,15:26:00,29.458,N,70.824,W
9/6/2007,15:28:00,29.458,N,70.825,W
9/6/2007,15:30:00,29.459,N,70.825,W
9/6/2007,15:31:59,29.459,N,70.826,W
9/6/2007,15:33:59,29.459,N,70.826,W
9/6/2007,15:35:59,29.459,N,70.827,W
9/6/2007,15:38:00,29.459,N,70.827,W
9/6/2007,15:40:00,29.459,N,70.828,W
9/6/2007,15:42:00,29.459,N,70.828,W
9/6/2007,15:44:00,29.459,N,70.829,W
9/6/2007,15:45:59,29.459,N,70.829,W
9/6/2007,15:47:59,29.459,N,70.83,W
9/6/2007,15:49:59,29.459,N,70.83,W
9/6/2007,15:51:59,29.459,N,70.831,W
9/6/2007,15:54:00,29.459,N,70.831,W
9/6/2007,15:56:00,29.459,N,70.832,W
9/6/2007,15:58:00,29.459,N,70.832,W
9/6/2007,16:00:00,29.46,N,70.833,W
9/6/2007,16:01:59,29.46,N,70.833,W
9/6/2007,16:03:59,29.46,N,70.834,W
9/6/2007,16:05:59,29.46,N,70.834,W
9/6/2007,16:08:00,29.46,N,70.835,W
9/6/2007,16:10:00,29.46,N,70.835,W
9/6/2007,16:12:00,29.46,N,70.836,W
9/6/2007,16:14:00,29.46,N,70.836,W
9/6/2007,16:15:59,29.46,N,70.837,W
9/6/2007,16:17:59,29.46,N,70.837,W
9/6/2007,16:19:59,29.46,N,70.838,W
9/6/2007,16:21:59,29.46,N,70.838,W
9/6/2007,16:24:00,29.46,N,70.838,W
9/6/2007,16:26:00,29.46,N,70.839,W
9/6/2007,16:28:00,29.461,N,70.839,W
9/6/2007,16:30:00,29.461,N,70.84,W
9/6/2007,16:31:59,29.461,N,70.84,W
9/6/2007,16:33:59,29.461,N,70.841,W
9/6/2007,16:35:59,29.461,N,70.841,W
9/6/2007,16:38:00,29.461,N,70.842,W
9/6/2007,16:40:00,29.461,N,70.842,W
9/6/2007,16:42:00,29.461,N,70.843,W
9/6/2007,16:44:00,29.461,N,70.843,W
9/6/2007,16:45:59,29.461,N,70.844,W
9/6/2007,16:47:59,29.461,N,70.844,W
9/6/2007,16:49:59,29.461,N,70.845,W
9/6/2007,16:51:59,29.461,N,70.845,W
9/6/2007,16:54:00,29.461,N,70.846,W
9/6/2007,16:56:00,29.461,N,70.846,W
9/6/2007,16:58:00,29.462,N,70.847,W
9/6/2007,17:00:00,29.462,N,70.847,W
9/6/2007,17:01:59,29.462,N,70.848,W
9/6/2007,17:03:59,29.462,N,70.848,W
9/6/2007,17:05:59,29.462,N,70.848,W
9/6/2007,17:08:00,29.462,N,70.849,W
9/6/2007,17:10:00,29.462,N,70.849,W
9/6/2007,17:12:00,29.462,N,70.85,W
9/6/2007,17:14:00,29.462,N,70.85,W
9/6/2007,17:15:59,29.462,N,70.851,W
9/6/2007,17:17:59,29.462,N,70.851,W
9/6/2007,17:19:59,29.462,N,70.852,W
9/6/2007,17:21:59,29.462,N,70.852,W
9/6/2007,17:24:00,29.462,N,70.853,W
9/6/2007,17:26:00,29.463,N,70.853,W
9/6/2007,17:28:00,29.463,N,70.854,W
9/6/2007,17:30:00,29.463,N,70.854,W
9/6/2007,17:31:59,29.463,N,70.855,W
9/6/2007,17:33:59,29.463,N,70.855,W
9/6/2007,17:35:59,29.463,N,70.856,W
9/6/2007,17:38:00,29.463,N,70.856,W
9/6/2007,17:40:00,29.463,N,70.856,W
9/6/2007,17:42:00,29.463,N,70.857,W
9/6/2007,17:44:00,29.463,N,70.857,W
9/6/2007,17:45:59,29.463,N,70.858,W
9/6/2007,17:47:59,29.463,N,70.858,W
9/6/2007,17:49:59,29.463,N,70.859,W
9/6/2007,17:51:59,29.463,N,70.859,W
9/6/2007,17:54:00,29.463,N,70.86,W
9/6/2007,17:56:00,29.464,N,70.86,W
9/6/2007,17:58:00,29.464,N,70.861,W
9/6/2007,18:00:00,29.464,N,70.861,W
9/6/2007,18:01:59,29.464,N,70.861,W
9/6/2007,18:03:59,29.464,N,70.862,W
9/6/2007,18:05:59,29.464,N,70.862,W
9/6/2007,18:08:00,29.464,N,70.863,W
9/6/2007,18:10:00,29.464,N,70.863,W
9/6/2007,18:12:00,29.464,N,70.864,W
9/6/2007,18:14:00,29.464,N,70.864,W
9/6/2007,18:15:59,29.464,N,70.865,W
9/6/2007,18:17:59,29.464,N,70.865,W
9/6/2007,18:19:59,29.464,N,70.866,W
9/6/2007,18:21:59,29.464,N,70.866,W
9/6/2007,18:24:00,29.465,N,70.866,W
9/6/2007,18:26:00,29.465,N,70.867,W
9/6/2007,18:28:00,29.465,N,70.867,W
9/6/2007,18:30:00,29.465,N,70.868,W
9/6/2007,18:31:59,29.465,N,70.868,W
9/6/2007,18:33:59,29.465,N,70.869,W
9/6/2007,18:35:59,29.465,N,70.869,W
9/6/2007,18:38:00,29.465,N,70.87,W
9/6/2007,18:40:00,29.465,N,70.87,W
9/6/2007,18:42:00,29.465,N,70.871,W
9/6/2007,18:44:00,29.465,N,70.871,W
9/6/2007,18:45:59,29.465,N,70.871,W
9/6/2007,18:47:59,29.465,N,70.872,W
9/6/2007,18:49:59,29.465,N,70.872,W
9/6/2007,18:51:59,29.466,N,70.873,W
9/6/2007,18:54:00,29.466,N,70.873,W
9/6/2007,18:56:00,29.466,N,70.874,W
9/6/2007,18:58:00,29.466,N,70.874,W
9/6/2007,19:00:00,29.466,N,70.875,W
9/6/2007,19:01:59,29.466,N,70.875,W
9/6/2007,19:03:59,29.466,N,70.875,W
9/6/2007,19:05:59,29.466,N,70.876,W
9/6/2007,19:08:00,29.466,N,70.876,W
9/6/2007,19:10:00,29.466,N,70.877,W
9/6/2007,19:12:00,29.466,N,70.877,W
9/6/2007,19:14:00,29.466,N,70.878,W
9/6/2007,19:15:59,29.466,N,70.878,W
9/6/2007,19:17:59,29.466,N,70.878,W
9/6/2007,19:19:59,29.467,N,70.879,W
9/6/2007,19:21:59,29.467,N,70.879,W
9/6/2007,19:24:00,29.467,N,70.88,W
9/6/2007,19:26:00,29.467,N,70.88,W
9/6/2007,19:28:00,29.467,N,70.881,W
9/6/2007,19:30:00,29.467,N,70.881,W
9/6/2007,19:31:59,29.467,N,70.882,W
9/6/2007,19:33:59,29.467,N,70.882,W
9/6/2007,19:35:59,29.467,N,70.882,W
9/6/2007,19:38:00,29.467,N,70.883,W
9/6/2007,19:40:00,29.467,N,70.883,W
9/6/2007,19:42:00,29.467,N,70.884,W
9/6/2007,19:44:00,29.467,N,70.884,W
9/6/2007,19:45:59,29.467,N,70.885,W
9/6/2007,19:47:59,29.468,N,70.885,W
9/6/2007,19:49:59,29.468,N,70.885,W
9/6/2007,19:51:59,29.468,N,70.886,W
9/6/2007,19:54:00,29.468,N,70.886,W
9/6/2007,19:56:00,29.468,N,70.887,W
9/6/2007,19:58:00,29.468,N,70.887,W
9/6/2007,20:00:00,29.468,N,70.888,W
9/6/2007,20:01:59,29.468,N,70.888,W
9/6/2007,20:03:59,29.468,N,70.888,W
9/6/2007,20:05:59,29.468,N,70.889,W
9/6/2007,20:08:00,29.468,N,70.889,W
9/6/2007,20:10:00,29.468,N,70.89,W
9/6/2007,20:12:00,29.468,N,70.89,W
9/6/2007,20:14:00,29.468,N,70.891,W
9/6/2007,20:15:59,29.469,N,70.891,W
9/6/2007,20:17:59,29.469,N,70.891,W
9/6/2007,20:19:59,29.469,N,70.892,W
9/6/2007,20:21:59,29.469,N,70.892,W
9/6/2007,20:24:00,29.469,N,70.893,W
9/6/2007,20:26:00,29.469,N,70.893,W
9/6/2007,20:28:00,29.469,N,70.894,W
9/6/2007,20:30:00,29.469,N,70.894,W
9/6/2007,20:31:59,29.469,N,70.894,W
9/6/2007,20:33:59,29.469,N,70.895,W
9/6/2007,20:35:59,29.469,N,70.895,W
9/6/2007,20:38:00,29.469,N,70.896,W
9/6/2007,20:40:00,29.469,N,70.896,W
9/6/2007,20:42:00,29.469,N,70.896,W
9/6/2007,20:44:00,29.47,N,70.897,W
9/6/2007,20:45:59,29.47,N,70.897,W
9/6/2007,20:47:59,29.47,N,70.898,W
9/6/2007,20:49:59,29.47,N,70.898,W
9/6/2007,20:51:59,29.47,N,70.899,W
9/6/2007,20:54:00,29.47,N,70.899,W
9/6/2007,20:56:00,29.47,N,70.899,W
9/6/2007,20:58:00,29.47,N,70.9,W
9/6/2007,21:00:00,29.47,N,70.9,W
9/6/2007,21:01:59,29.47,N,70.901,W
9/6/2007,21:03:59,29.47,N,70.901,W
9/6/2007,21:05:59,29.47,N,70.901,W
9/6/2007,21:08:00,29.47,N,70.902,W
9/6/2007,21:10:00,29.47,N,70.902,W
9/6/2007,21:12:00,29.471,N,70.903,W
9/6/2007,21:14:00,29.471,N,70.903,W
9/6/2007,21:15:59,29.471,N,70.904,W
9/6/2007,21:17:59,29.471,N,70.904,W
9/6/2007,21:19:59,29.471,N,70.904,W
9/6/2007,21:21:59,29.471,N,70.905,W
9/6/2007,21:24:00,29.471,N,70.905,W
9/6/2007,21:26:00,29.471,N,70.906,W
9/6/2007,21:28:00,29.471,N,70.906,W
9/6/2007,21:30:00,29.471,N,70.906,W
9/6/2007,21:31:59,29.471,N,70.907,W
9/6/2007,21:33:59,29.471,N,70.907,W
9/6/2007,21:35:59,29.471,N,70.908,W
9/6/2007,21:38:00,29.472,N,70.908,W
9/6/2007,21:40:00,29.472,N,70.908,W
9/6/2007,21:42:00,29.472,N,70.909,W
9/6/2007,21:44:00,29.472,N,70.909,W
9/6/2007,21:45:59,29.472,N,70.91,W
9/6/2007,21:47:59,29.472,N,70.91,W
9/6/2007,21:49:59,29.472,N,70.91,W
9/6/2007,21:51:59,29.472,N,70.911,W
9/6/2007,21:54:00,29.472,N,70.911,W
9/6/2007,21:56:00,29.472,N,70.912,W
9/6/2007,21:58:00,29.472,N,70.912,W
9/6/2007,22:00:00,29.472,N,70.912,W
9/6/2007,22:01:59,29.472,N,70.913,W
9/6/2007,22:03:59,29.472,N,70.913,W
9/6/2007,22:05:59,29.473,N,70.914,W
9/6/2007,22:08:00,29.473,N,70.914,W
9/6/2007,22:10:00,29.473,N,70.914,W
9/6/2007,22:12:00,29.473,N,70.915,W
9/6/2007,22:14:00,29.473,N,70.915,W
9/6/2007,22:15:59,29.473,N,70.916,W
9/6/2007,22:17:59,29.473,N,70.916,W
9/6/2007,22:19:59,29.473,N,70.916,W
9/6/2007,22:21:59,29.473,N,70.917,W
9/6/2007,22:24:00,29.473,N,70.917,W
9/6/2007,22:26:00,29.473,N,70.918,W
9/6/2007,22:28:00,29.473,N,70.918,W
9/6/2007,22:30:00,29.473,N,70.918,W
9/6/2007,22:31:59,29.474,N,70.919,W
9/6/2007,22:33:59,29.474,N,70.919,W
9/6/2007,22:35:59,29.474,N,70.92,W
9/6/2007,22:38:00,29.474,N,70.92,W
9/6/2007,22:40:00,29.474,N,70.92,W
9/6/2007,22:42:00,29.474,N,70.921,W
9/6/2007,22:44:00,29.474,N,70.921,W
9/6/2007,22:45:59,29.474,N,70.922,W
9/6/2007,22:47:59,29.474,N,70.922,W
9/6/2007,22:49:59,29.474,N,70.922,W
9/6/2007,22:51:59,29.474,N,70.923,W
9/6/2007,22:54:00,29.474,N,70.923,W
9/6/2007,22:56:00,29.474,N,70.924,W
9/6/2007,22:58:00,29.474,N,70.924,W
9/6/2007,23:00:00,29.475,N,70.924,W
9/6/2007,23:01:59,29.475,N,70.925,W
9/6/2007,23:03:59,29.475,N,70.925,W
9/6/2007,23:05:59,29.475,N,70.925,W
9/6/2007,23:08:00,29.475,N,70.926,W
9/6/2007,23:10:00,29.475,N,70.926,W
9/6/2007,23:12:00,29.475,N,70.927,W
9/6/2007,23:14:00,29.475,N,70.927,W
9/6/2007,23:15:59,29.475,N,70.927,W
9/6/2007,23:17:59,29.475,N,70.928,W
9/6/2007,23:19:59,29.475,N,70.928,W
9/6/2007,23:21:59,29.475,N,70.929,W
9/6/2007,23:24:00,29.475,N,70.929,W
9/6/2007,23:26:00,29.476,N,70.929,W
9/6/2007,23:28:00,29.476,N,70.93,W
9/6/2007,23:30:00,29.476,N,70.93,W
9/6/2007,23:31:59,29.476,N,70.93,W
9/6/2007,23:33:59,29.476,N,70.931,W
9/6/2007,23:35:59,29.476,N,70.931,W
9/6/2007,23:38:00,29.476,N,70.932,W
9/6/2007,23:40:00,29.476,N,70.932,W
9/6/2007,23:42:00,29.476,N,70.932,W
9/6/2007,23:44:00,29.476,N,70.933,W
9/6/2007,23:45:59,29.476,N,70.933,W
9/6/2007,23:47:59,29.476,N,70.933,W
9/6/2007,23:49:59,29.476,N,70.934,W
9/6/2007,23:51:59,29.476,N,70.934,W
9/6/2007,23:54:00,29.477,N,70.935,W
9/6/2007,23:56:00,29.477,N,70.935,W
9/6/2007,23:58:00,29.477,N,70.935,W
9/7/2007,0:00:00,29.477,N,70.936,W
9/7/2007,0:01:59,29.477,N,70.936,W
9/7/2007,0:03:59,29.477,N,70.937,W
9/7/2007,0:05:59,29.477,N,70.937,W
9/7/2007,0:08:00,29.477,N,70.937,W
9/7/2007,0:10:00,29.477,N,70.938,W
9/7/2007,0:12:00,29.477,N,70.938,W
9/7/2007,0:14:00,29.477,N,70.938,W
9/7/2007,0:15:59,29.477,N,70.939,W
9/7/2007,0:17:59,29.477,N,70.939,W
9/7/2007,0:19:59,29.478,N,70.939,W
9/7/2007,0:21:59,29.478,N,70.94,W
9/7/2007,0:24:00,29.478,N,70.94,W
9/7/2007,0:26:00,29.478,N,70.941,W
9/7/2007,0:28:00,29.478,N,70.941,W
9/7/2007,0:30:00,29.478,N,70.941,W
9/7/2007,0:31:59,29.478,N,70.942,W
9/7/2007,0:33:59,29.478,N,70.942,W
9/7/2007,0:35:59,29.478,N,70.942,W
9/7/2007,0:38:00,29.478,N,70.943,W
9/7/2007,0:40:00,29.478,N,70.943,W
9/7/2007,0:42:00,29.478,N,70.944,W
9/7/2007,0:44:00,29.478,N,70.944,W
9/7/2007,0:45:59,29.479,N,70.944,W
9/7/2007,0:47:59,29.479,N,70.945,W
9/7/2007,0:49:59,29.479,N,70.945,W
9/7/2007,0:51:59,29.479,N,70.945,W
9/7/2007,0:54:00,29.479,N,70.946,W
9/7/2007,0:56:00,29.479,N,70.946,W
9/7/2007,0:58:00,29.479,N,70.947,W
9/7/2007,1:00:00,29.479,N,70.947,W
9/7/2007,1:01:59,29.479,N,70.947,W
9/7/2007,1:03:59,29.479,N,70.948,W
9/7/2007,1:05:59,29.479,N,70.948,W
9/7/2007,1:08:00,29.479,N,70.948,W
9/7/2007,1:10:00,29.479,N,70.949,W
9/7/2007,1:12:00,29.48,N,70.949,W
9/7/2007,1:14:00,29.48,N,70.949,W
9/7/2007,1:15:59,29.48,N,70.95,W
9/7/2007,1:17:59,29.48,N,70.95,W
9/7/2007,1:19:59,29.48,N,70.95,W
9/7/2007,1:21:59,29.48,N,70.951,W
9/7/2007,1:24:00,29.48,N,70.951,W
9/7/2007,1:26:00,29.48,N,70.952,W
9/7/2007,1:28:00,29.48,N,70.952,W
9/7/2007,1:30:00,29.48,N,70.952,W
9/7/2007,1:31:59,29.48,N,70.953,W
9/7/2007,1:33:59,29.48,N,70.953,W
9/7/2007,1:35:59,29.48,N,70.953,W
9/7/2007,1:38:00,29.481,N,70.954,W
9/7/2007,1:40:00,29.481,N,70.954,W
9/7/2007,1:42:00,29.481,N,70.954,W
9/7/2007,1:44:00,29.481,N,70.955,W
9/7/2007,1:45:59,29.481,N,70.955,W
9/7/2007,1:47:59,29.481,N,70.956,W
9/7/2007,1:49:59,29.481,N,70.956,W
9/7/2007,1:51:59,29.481,N,70.956,W
9/7/2007,1:54:00,29.481,N,70.957,W
9/7/2007,1:56:00,29.481,N,70.957,W
9/7/2007,1:58:00,29.481,N,70.957,W
9/7/2007,2:00:00,29.481,N,70.958,W
9/7/2007,2:01:59,29.481,N,70.958,W
9/7/2007,2:03:59,29.482,N,70.958,W
9/7/2007,2:05:59,29.482,N,70.959,W
9/7/2007,2:08:00,29.482,N,70.959,W
9/7/2007,2:10:00,29.482,N,70.959,W
9/7/2007,2:12:00,29.482,N,70.96,W
9/7/2007,2:14:00,29.482,N,70.96,W
9/7/2007,2:15:59,29.482,N,70.96,W
9/7/2007,2:17:59,29.482,N,70.961,W
9/7/2007,2:19:59,29.482,N,70.961,W
9/7/2007,2:21:59,29.482,N,70.962,W
9/7/2007,2:24:00,29.482,N,70.962,W
9/7/2007,2:26:00,29.482,N,70.962,W
9/7/2007,2:28:00,29.482,N,70.963,W
9/7/2007,2:30:00,29.483,N,70.963,W
9/7/2007,2:31:59,29.483,N,70.963,W
9/7/2007,2:33:59,29.483,N,70.964,W
9/7/2007,2:35:59,29.483,N,70.964,W
9/7/2007,2:38:00,29.483,N,70.964,W
9/7/2007,2:40:00,29.483,N,70.965,W
9/7/2007,2:42:00,29.483,N,70.965,W
9/7/2007,2:44:00,29.483,N,70.965,W
9/7/2007,2:45:59,29.483,N,70.966,W
9/7/2007,2:47:59,29.483,N,70.966,W
9/7/2007,2:49:59,29.483,N,70.966,W
9/7/2007,2:51:59,29.483,N,70.967,W
9/7/2007,2:54:00,29.483,N,70.967,W
9/7/2007,2:56:00,29.484,N,70.967,W
9/7/2007,2:58:00,29.484,N,70.968,W
9/7/2007,3:00:00,29.484,N,70.968,W
9/7/2007,3:01:59,29.484,N,70.968,W
9/7/2007,3:03:59,29.484,N,70.969,W
9/7/2007,3:05:59,29.484,N,70.969,W
9/7/2007,3:08:00,29.484,N,70.969,W
9/7/2007,3:10:00,29.484,N,70.97,W
9/7/2007,3:12:00,29.484,N,70.97,W
9/7/2007,3:14:00,29.484,N,70.97,W
9/7/2007,3:15:59,29.484,N,70.971,W
9/7/2007,3:17:59,29.484,N,70.971,W
9/7/2007,3:19:59,29.484,N,70.972,W
9/7/2007,3:21:59,29.485,N,70.972,W
9/7/2007,3:24:00,29.485,N,70.972,W
9/7/2007,3:26:00,29.485,N,70.973,W
9/7/2007,3:28:00,29.485,N,70.973,W
9/7/2007,3:30:00,29.485,N,70.973,W
9/7/2007,3:31:59,29.485,N,70.974,W
9/7/2007,3:33:59,29.485,N,70.974,W
9/7/2007,3:35:59,29.485,N,70.974,W
9/7/2007,3:38:00,29.485,N,70.975,W
9/7/2007,3:40:00,29.485,N,70.975,W
9/7/2007,3:42:00,29.485,N,70.975,W
9/7/2007,3:44:00,29.485,N,70.976,W
9/7/2007,3:45:59,29.485,N,70.976,W
9/7/2007,3:47:59,29.486,N,70.976,W
9/7/2007,3:49:59,29.486,N,70.977,W
9/7/2007,3:51:59,29.486,N,70.977,W
9/7/2007,3:54:00,29.486,N,70.977,W
9/7/2007,3:56:00,29.486,N,70.978,W
9/7/2007,3:58:00,29.486,N,70.978,W
9/7/2007,4:00:00,29.486,N,70.978,W
9/7/2007,4:01:59,29.486,N,70.979,W
9/7/2007,4:03:59,29.486,N,70.979,W
9/7/2007,4:05:59,29.486,N,70.979,W
9/7/2007,4:08:00,29.486,N,70.98,W
9/7/2007,4:10:00,29.486,N,70.98,W
9/7/2007,4:12:00,29.486,N,70.98,W
9/7/2007,4:14:00,29.487,N,70.981,W
9/7/2007,4:15:59,29.487,N,70.981,W
9/7/2007,4:17:59,29.487,N,70.981,W
9/7/2007,4:19:59,29.487,N,70.982,W
9/7/2007,4:21:59,29.487,N,70.982,W
9/7/2007,4:24:00,29.487,N,70.982,W
9/7/2007,4:26:00,29.487,N,70.983,W
9/7/2007,4:28:00,29.487,N,70.983,W
9/7/2007,4:30:00,29.487,N,70.983,W
9/7/2007,4:31:59,29.487,N,70.984,W
9/7/2007,4:33:59,29.487,N,70.984,W
9/7/2007,4:35:59,29.487,N,70.984,W
9/7/2007,4:38:00,29.487,N,70.985,W
9/7/2007,4:40:00,29.488,N,70.985,W
9/7/2007,4:42:00,29.488,N,70.985,W
9/7/2007,4:44:00,29.488,N,70.986,W
9/7/2007,4:45:59,29.488,N,70.986,W
9/7/2007,4:47:59,29.488,N,70.986,W
9/7/2007,4:49:59,29.488,N,70.987,W
9/7/2007,4:51:59,29.488,N,70.987,W
9/7/2007,4:54:00,29.488,N,70.987,W
9/7/2007,4:56:00,29.488,N,70.987,W
9/7/2007,4:58:00,29.488,N,70.988,W
9/7/2007,5:00:00,29.488,N,70.988,W
9/7/2007,5:01:59,29.488,N,70.988,W
9/7/2007,5:03:59,29.488,N,70.989,W
9/7/2007,5:05:59,29.489,N,70.989,W
9/7/2007,5:08:00,29.489,N,70.989,W
9/7/2007,5:10:00,29.489,N,70.99,W
9/7/2007,5:12:00,29.489,N,70.99,W
9/7/2007,5:14:00,29.489,N,70.99,W
9/7/2007,5:15:59,29.489,N,70.991,W
9/7/2007,5:17:59,29.489,N,70.991,W
9/7/2007,5:19:59,29.489,N,70.991,W
9/7/2007,5:21:59,29.489,N,70.992,W
9/7/2007,5:24:00,29.489,N,70.992,W
9/7/2007,5:26:00,29.489,N,70.992,W
9/7/2007,5:28:00,29.489,N,70.993,W
9/7/2007,5:30:00,29.49,N,70.993,W
9/7/2007,5:31:59,29.49,N,70.993,W
9/7/2007,5:33:59,29.49,N,70.994,W
9/7/2007,5:35:59,29.49,N,70.994,W
9/7/2007,5:38:00,29.49,N,70.994,W
9/7/2007,5:40:00,29.49,N,70.995,W
9/7/2007,5:42:00,29.49,N,70.995,W
9/7/2007,5:44:00,29.49,N,70.995,W
9/7/2007,5:45:59,29.49,N,70.996,W
9/7/2007,5:47:59,29.49,N,70.996,W
9/7/2007,5:49:59,29.49,N,70.996,W
9/7/2007,5:51:59,29.49,N,70.996,W
9/7/2007,5:54:00,29.49,N,70.997,W
9/7/2007,5:56:00,29.491,N,70.997,W
9/7/2007,5:58:00,29.491,N,70.997,W
9/7/2007,6:00:00,29.491,N,70.998,W
9/7/2007,6:01:59,29.491,N,70.998,W
9/7/2007,6:03:59,29.491,N,70.998,W
9/7/2007,6:05:59,29.491,N,70.999,W
9/7/2007,6:08:00,29.491,N,70.999,W
9/7/2007,6:10:00,29.491,N,70.999,W
9/7/2007,6:12:00,29.491,N,71,W
9/7/2007,6:14:00,29.491,N,71,W
9/7/2007,6:15:59,29.491,N,71,W
9/7/2007,6:17:59,29.491,N,71.001,W
9/7/2007,6:19:59,29.491,N,71.001,W
9/7/2007,6:21:59,29.492,N,71.001,W
9/7/2007,6:24:00,29.492,N,71.002,W
9/7/2007,6:26:00,29.492,N,71.002,W
9/7/2007,6:28:00,29.492,N,71.002,W
9/7/2007,6:30:00,29.492,N,71.002,W
9/7/2007,6:31:59,29.492,N,71.003,W
9/7/2007,6:33:59,29.492,N,71.003,W
9/7/2007,6:35:59,29.492,N,71.003,W
9/7/2007,6:38:00,29.492,N,71.004,W
9/7/2007,6:40:00,29.492,N,71.004,W
9/7/2007,6:42:00,29.492,N,71.004,W
9/7/2007,6:44:00,29.492,N,71.005,W
9/7/2007,6:45:59,29.493,N,71.005,W
9/7/2007,6:47:59,29.493,N,71.005,W
9/7/2007,6:49:59,29.493,N,71.006,W
9/7/2007,6:51:59,29.493,N,71.006,W
9/7/2007,6:54:00,29.493,N,71.006,W
9/7/2007,6:56:00,29.493,N,71.006,W
9/7/2007,6:58:00,29.493,N,71.007,W
9/7/2007,7:00:00,29.493,N,71.007,W
9/7/2007,7:01:59,29.493,N,71.007,W
9/7/2007,7:03:59,29.493,N,71.008,W
9/7/2007,7:05:59,29.493,N,71.008,W
9/7/2007,7:08:00,29.493,N,71.008,W
9/7/2007,7:10:00,29.493,N,71.009,W
9/7/2007,7:12:00,29.494,N,71.009,W
9/7/2007,7:14:00,29.494,N,71.009,W
9/7/2007,7:15:59,29.494,N,71.01,W
9/7/2007,7:17:59,29.494,N,71.01,W
9/7/2007,7:19:59,29.494,N,71.01,W
9/7/2007,7:21:59,29.494,N,71.01,W
9/7/2007,7:24:00,29.494,N,71.011,W
9/7/2007,7:26:00,29.494,N,71.011,W
9/7/2007,7:28:00,29.494,N,71.011,W
9/7/2007,7:30:00,29.494,N,71.012,W
9/7/2007,7:31:59,29.494,N,71.012,W
9/7/2007,7:33:59,29.494,N,71.012,W
9/7/2007,7:35:59,29.495,N,71.013,W
9/7/2007,7:38:00,29.495,N,71.013,W
9/7/2007,7:40:00,29.495,N,71.013,W
