Track,for,Bertha,2014,,
8/2/2014,0:58:02,14.939,N,62.53,W
8/2/2014,1:00:02,14.932,N,62.544,W
8/2/2014,1:02:03,14.926,N,62.559,W
8/2/2014,1:04:03,14.919,N,62.573,W
8/2/2014,1:06:03,14.912,N,62.587,W
8/2/2014,1:08:03,14.904,N,62.602,W
8/2/2014,1:10:02,14.897,N,62.616,W
8/2/2014,1:12:02,14.889,N,62.63,W
8/2/2014,1:14:02,14.88,N,62.644,W
8/2/2014,1:16:03,14.872,N,62.658,W
8/2/2014,1:18:03,14.863,N,62.671,W
8/2/2014,1:20:03,14.854,N,62.685,W
8/2/2014,1:22:03,14.845,N,62.698,W
8/2/2014,1:24:02,14.835,N,62.712,W
8/2/2014,1:26:02,14.826,N,62.725,W
8/2/2014,1:28:02,14.816,N,62.738,W
8/2/2014,1:30:02,14.806,N,62.752,W
8/2/2014,1:32:03,14.796,N,62.765,W
8/2/2014,1:34:03,14.786,N,62.777,W
8/2/2014,1:36:03,14.776,N,62.79,W
8/2/2014,1:38:03,14.766,N,62.803,W
8/2/2014,1:40:02,14.756,N,62.816,W
8/2/2014,1:42:02,14.746,N,62.828,W
8/2/2014,1:44:02,14.736,N,62.841,W
8/2/2014,1:46:03,14.726,N,62.853,W
8/2/2014,1:48:03,14.716,N,62.865,W
8/2/2014,1:50:03,14.706,N,62.878,W
8/2/2014,1:52:03,14.696,N,62.89,W
8/2/2014,1:54:02,14.687,N,62.902,W
8/2/2014,1:56:02,14.678,N,62.914,W
8/2/2014,1:58:02,14.669,N,62.926,W
8/2/2014,2:00:02,14.66,N,62.937,W
8/2/2014,2:02:03,14.652,N,62.949,W
8/2/2014,2:04:03,14.644,N,62.961,W
8/2/2014,2:06:03,14.636,N,62.972,W
8/2/2014,2:08:03,14.629,N,62.984,W
8/2/2014,2:10:02,14.622,N,62.995,W
8/2/2014,2:12:02,14.615,N,63.006,W
8/2/2014,2:14:02,14.609,N,63.018,W
8/2/2014,2:16:03,14.604,N,63.029,W
8/2/2014,2:18:03,14.598,N,63.04,W
8/2/2014,2:20:03,14.594,N,63.051,W
8/2/2014,2:22:03,14.59,N,63.062,W
8/2/2014,2:24:02,14.586,N,63.073,W
8/2/2014,2:26:02,14.583,N,63.084,W
8/2/2014,2:28:02,14.581,N,63.095,W
8/2/2014,2:30:02,14.579,N,63.105,W
8/2/2014,2:32:03,14.578,N,63.116,W
8/2/2014,2:34:03,14.578,N,63.127,W
8/2/2014,2:34:19,14.578,N,63.128,W
8/2/2014,2:36:19,14.59,N,63.139,W
8/2/2014,2:38:18,14.604,N,63.15,W
8/2/2014,2:40:18,14.617,N,63.16,W
8/2/2014,2:42:18,14.632,N,63.171,W
8/2/2014,2:44:18,14.647,N,63.182,W
8/2/2014,2:46:19,14.662,N,63.192,W
8/2/2014,2:48:19,14.678,N,63.203,W
8/2/2014,2:50:19,14.694,N,63.213,W
8/2/2014,2:52:18,14.711,N,63.223,W
8/2/2014,2:54:18,14.728,N,63.234,W
8/2/2014,2:56:18,14.746,N,63.244,W
8/2/2014,2:58:18,14.763,N,63.254,W
8/2/2014,3:00:19,14.781,N,63.264,W
8/2/2014,3:02:19,14.799,N,63.274,W
8/2/2014,3:04:19,14.817,N,63.284,W
8/2/2014,3:06:19,14.836,N,63.294,W
8/2/2014,3:08:18,14.854,N,63.304,W
8/2/2014,3:10:18,14.872,N,63.314,W
8/2/2014,3:12:18,14.891,N,63.324,W
8/2/2014,3:14:18,14.909,N,63.334,W
8/2/2014,3:16:19,14.927,N,63.343,W
8/2/2014,3:18:19,14.945,N,63.353,W
8/2/2014,3:20:19,14.963,N,63.362,W
8/2/2014,3:22:18,14.981,N,63.372,W
8/2/2014,3:24:18,14.998,N,63.381,W
8/2/2014,3:26:18,15.015,N,63.391,W
8/2/2014,3:28:18,15.032,N,63.4,W
8/2/2014,3:30:19,15.048,N,63.41,W
8/2/2014,3:32:19,15.064,N,63.419,W
8/2/2014,3:34:19,15.079,N,63.428,W
8/2/2014,3:36:19,15.094,N,63.438,W
8/2/2014,3:38:18,15.109,N,63.447,W
8/2/2014,3:40:18,15.123,N,63.456,W
8/2/2014,3:42:18,15.136,N,63.465,W
8/2/2014,3:44:18,15.149,N,63.474,W
8/2/2014,3:46:19,15.162,N,63.484,W
8/2/2014,3:48:19,15.174,N,63.493,W
8/2/2014,3:50:19,15.186,N,63.502,W
8/2/2014,3:52:18,15.197,N,63.511,W
8/2/2014,3:54:18,15.208,N,63.52,W
8/2/2014,3:56:18,15.218,N,63.529,W
8/2/2014,3:58:18,15.228,N,63.538,W
8/2/2014,4:00:19,15.238,N,63.546,W
8/2/2014,4:02:19,15.247,N,63.555,W
8/2/2014,4:04:19,15.257,N,63.564,W
8/2/2014,4:06:19,15.265,N,63.573,W
8/2/2014,4:08:18,15.274,N,63.582,W
8/2/2014,4:10:18,15.282,N,63.591,W
8/2/2014,4:11:03,15.285,N,63.594,W
8/2/2014,4:13:03,15.291,N,63.603,W
8/2/2014,4:15:03,15.297,N,63.611,W
8/2/2014,4:17:03,15.303,N,63.62,W
8/2/2014,4:19:04,15.309,N,63.629,W
8/2/2014,4:21:04,15.315,N,63.637,W
8/2/2014,4:23:04,15.321,N,63.646,W
8/2/2014,4:25:04,15.327,N,63.655,W
8/2/2014,4:27:03,15.333,N,63.663,W
8/2/2014,4:29:03,15.339,N,63.672,W
8/2/2014,4:31:03,15.345,N,63.68,W
8/2/2014,4:33:03,15.351,N,63.689,W
8/2/2014,4:35:04,15.357,N,63.698,W
8/2/2014,4:37:04,15.363,N,63.706,W
8/2/2014,4:39:04,15.369,N,63.715,W
8/2/2014,4:41:03,15.375,N,63.724,W
8/2/2014,4:43:03,15.381,N,63.732,W
8/2/2014,4:45:03,15.387,N,63.741,W
8/2/2014,4:47:03,15.393,N,63.75,W
8/2/2014,4:49:04,15.399,N,63.758,W
8/2/2014,4:51:04,15.405,N,63.767,W
8/2/2014,4:53:04,15.411,N,63.776,W
8/2/2014,4:53:22,15.412,N,63.777,W
8/2/2014,4:55:22,15.418,N,63.786,W
8/2/2014,4:57:23,15.424,N,63.794,W
8/2/2014,4:59:23,15.43,N,63.803,W
8/2/2014,5:01:23,15.436,N,63.812,W
8/2/2014,5:03:22,15.442,N,63.82,W
8/2/2014,5:05:22,15.448,N,63.829,W
8/2/2014,5:07:22,15.454,N,63.838,W
8/2/2014,5:09:22,15.46,N,63.847,W
8/2/2014,5:11:23,15.466,N,63.855,W
8/2/2014,5:13:23,15.472,N,63.864,W
8/2/2014,5:15:23,15.478,N,63.873,W
8/2/2014,5:17:23,15.484,N,63.881,W
8/2/2014,5:19:22,15.49,N,63.89,W
8/2/2014,5:21:22,15.496,N,63.899,W
8/2/2014,5:23:22,15.502,N,63.908,W
8/2/2014,5:25:22,15.508,N,63.916,W
8/2/2014,5:27:23,15.514,N,63.925,W
8/2/2014,5:29:23,15.52,N,63.934,W
8/2/2014,5:31:23,15.526,N,63.943,W
8/2/2014,5:33:22,15.532,N,63.951,W
8/2/2014,5:35:22,15.538,N,63.96,W
8/2/2014,5:37:22,15.544,N,63.969,W
8/2/2014,5:39:22,15.55,N,63.978,W
8/2/2014,5:41:23,15.556,N,63.987,W
8/2/2014,5:43:23,15.562,N,63.995,W
8/2/2014,5:45:23,15.568,N,64.004,W
8/2/2014,5:47:23,15.574,N,64.013,W
8/2/2014,5:49:22,15.58,N,64.022,W
8/2/2014,5:51:22,15.586,N,64.031,W
8/2/2014,5:53:22,15.592,N,64.04,W
8/2/2014,5:55:22,15.598,N,64.048,W
8/2/2014,5:57:23,15.604,N,64.057,W
8/2/2014,5:59:23,15.61,N,64.066,W
8/2/2014,6:01:23,15.616,N,64.075,W
8/2/2014,6:03:22,15.622,N,64.084,W
8/2/2014,6:05:22,15.628,N,64.093,W
8/2/2014,6:07:22,15.634,N,64.102,W
8/2/2014,6:09:22,15.64,N,64.111,W
8/2/2014,6:11:23,15.646,N,64.12,W
8/2/2014,6:13:23,15.652,N,64.129,W
8/2/2014,6:15:23,15.658,N,64.138,W
8/2/2014,6:17:23,15.664,N,64.146,W
8/2/2014,6:19:22,15.67,N,64.155,W
8/2/2014,6:21:22,15.676,N,64.164,W
8/2/2014,6:23:22,15.682,N,64.173,W
8/2/2014,6:25:22,15.688,N,64.182,W
8/2/2014,6:27:23,15.694,N,64.191,W
8/2/2014,6:29:23,15.7,N,64.2,W
8/2/2014,6:31:23,15.706,N,64.21,W
8/2/2014,6:33:22,15.712,N,64.219,W
8/2/2014,6:35:22,15.718,N,64.228,W
8/2/2014,6:37:22,15.724,N,64.237,W
8/2/2014,6:39:22,15.73,N,64.246,W
8/2/2014,6:41:23,15.736,N,64.255,W
8/2/2014,6:43:23,15.742,N,64.264,W
8/2/2014,6:45:23,15.748,N,64.273,W
8/2/2014,6:47:23,15.754,N,64.282,W
8/2/2014,6:49:22,15.76,N,64.291,W
8/2/2014,6:51:22,15.766,N,64.301,W
8/2/2014,6:53:22,15.772,N,64.31,W
8/2/2014,6:55:22,15.778,N,64.319,W
8/2/2014,6:57:23,15.784,N,64.328,W
8/2/2014,6:59:23,15.79,N,64.337,W
8/2/2014,7:01:23,15.796,N,64.347,W
8/2/2014,7:03:22,15.802,N,64.356,W
8/2/2014,7:05:22,15.808,N,64.365,W
8/2/2014,7:07:22,15.814,N,64.374,W
8/2/2014,7:09:22,15.82,N,64.384,W
8/2/2014,7:11:23,15.826,N,64.393,W
8/2/2014,7:13:23,15.832,N,64.402,W
8/2/2014,7:15:23,15.838,N,64.412,W
8/2/2014,7:17:23,15.844,N,64.421,W
8/2/2014,7:19:22,15.85,N,64.43,W
8/2/2014,7:21:22,15.856,N,64.44,W
8/2/2014,7:23:22,15.862,N,64.449,W
8/2/2014,7:25:22,15.868,N,64.458,W
8/2/2014,7:27:23,15.874,N,64.468,W
8/2/2014,7:29:23,15.88,N,64.477,W
8/2/2014,7:31:23,15.886,N,64.487,W
8/2/2014,7:33:22,15.892,N,64.496,W
8/2/2014,7:35:22,15.898,N,64.506,W
8/2/2014,7:37:22,15.904,N,64.515,W
8/2/2014,7:39:22,15.91,N,64.525,W
8/2/2014,7:41:23,15.916,N,64.534,W
8/2/2014,7:43:23,15.922,N,64.544,W
8/2/2014,7:45:23,15.928,N,64.554,W
8/2/2014,7:47:23,15.934,N,64.563,W
8/2/2014,7:49:22,15.94,N,64.573,W
8/2/2014,7:51:22,15.946,N,64.582,W
8/2/2014,7:53:22,15.952,N,64.592,W
8/2/2014,7:55:22,15.958,N,64.602,W
8/2/2014,7:57:23,15.964,N,64.611,W
8/2/2014,7:59:23,15.97,N,64.621,W
8/2/2014,8:01:23,15.976,N,64.631,W
8/2/2014,8:03:22,15.982,N,64.641,W
8/2/2014,8:05:22,15.988,N,64.65,W
8/2/2014,8:07:22,15.994,N,64.66,W
8/2/2014,8:09:22,16,N,64.67,W
8/2/2014,8:11:23,16.006,N,64.68,W
8/2/2014,8:13:23,16.012,N,64.69,W
8/2/2014,8:15:23,16.018,N,64.699,W
8/2/2014,8:17:23,16.024,N,64.709,W
8/2/2014,8:19:22,16.03,N,64.719,W
8/2/2014,8:21:22,16.036,N,64.729,W
8/2/2014,8:23:22,16.042,N,64.739,W
8/2/2014,8:25:22,16.048,N,64.749,W
8/2/2014,8:27:23,16.054,N,64.759,W
8/2/2014,8:29:23,16.06,N,64.769,W
8/2/2014,8:31:23,16.066,N,64.779,W
8/2/2014,8:33:22,16.072,N,64.789,W
8/2/2014,8:35:22,16.078,N,64.799,W
8/2/2014,8:37:22,16.084,N,64.809,W
8/2/2014,8:39:22,16.09,N,64.819,W
8/2/2014,8:41:23,16.096,N,64.829,W
8/2/2014,8:43:23,16.102,N,64.84,W
8/2/2014,8:45:23,16.108,N,64.85,W
8/2/2014,8:47:23,16.114,N,64.86,W
8/2/2014,8:49:22,16.12,N,64.87,W
8/2/2014,8:51:22,16.126,N,64.881,W
8/2/2014,8:53:22,16.132,N,64.891,W
8/2/2014,8:55:22,16.138,N,64.901,W
8/2/2014,8:57:23,16.144,N,64.911,W
8/2/2014,8:59:23,16.15,N,64.922,W
8/2/2014,9:01:23,16.156,N,64.932,W
8/2/2014,9:03:22,16.162,N,64.942,W
8/2/2014,9:05:22,16.168,N,64.953,W
8/2/2014,9:07:22,16.174,N,64.963,W
8/2/2014,9:09:22,16.18,N,64.974,W
8/2/2014,9:11:23,16.186,N,64.984,W
8/2/2014,9:13:23,16.192,N,64.995,W
8/2/2014,9:15:23,16.199,N,65.005,W
8/2/2014,9:17:23,16.205,N,65.016,W
8/2/2014,9:19:22,16.211,N,65.026,W
8/2/2014,9:21:22,16.217,N,65.037,W
8/2/2014,9:23:22,16.223,N,65.047,W
8/2/2014,9:25:22,16.229,N,65.058,W
8/2/2014,9:27:23,16.235,N,65.068,W
8/2/2014,9:29:23,16.241,N,65.079,W
8/2/2014,9:31:23,16.247,N,65.09,W
8/2/2014,9:33:22,16.253,N,65.1,W
8/2/2014,9:35:22,16.259,N,65.111,W
8/2/2014,9:37:22,16.265,N,65.122,W
8/2/2014,9:39:22,16.271,N,65.132,W
8/2/2014,9:41:23,16.277,N,65.143,W
8/2/2014,9:43:23,16.283,N,65.154,W
8/2/2014,9:45:23,16.289,N,65.165,W
8/2/2014,9:47:23,16.295,N,65.175,W
8/2/2014,9:49:22,16.301,N,65.186,W
8/2/2014,9:51:22,16.307,N,65.197,W
8/2/2014,9:53:22,16.313,N,65.208,W
8/2/2014,9:55:22,16.319,N,65.218,W
8/2/2014,9:57:23,16.325,N,65.229,W
8/2/2014,9:59:23,16.331,N,65.24,W
8/2/2014,10:01:23,16.337,N,65.251,W
8/2/2014,10:03:22,16.343,N,65.262,W
8/2/2014,10:05:22,16.349,N,65.273,W
8/2/2014,10:07:22,16.355,N,65.283,W
8/2/2014,10:09:22,16.361,N,65.294,W
8/2/2014,10:11:23,16.367,N,65.305,W
8/2/2014,10:13:23,16.373,N,65.316,W
8/2/2014,10:15:23,16.379,N,65.327,W
8/2/2014,10:17:23,16.385,N,65.338,W
8/2/2014,10:19:22,16.391,N,65.349,W
8/2/2014,10:21:22,16.398,N,65.36,W
8/2/2014,10:23:22,16.404,N,65.371,W
8/2/2014,10:25:22,16.41,N,65.381,W
8/2/2014,10:27:23,16.416,N,65.392,W
8/2/2014,10:29:23,16.422,N,65.403,W
8/2/2014,10:31:23,16.428,N,65.414,W
8/2/2014,10:33:22,16.434,N,65.425,W
8/2/2014,10:35:22,16.44,N,65.436,W
8/2/2014,10:37:22,16.446,N,65.447,W
8/2/2014,10:39:22,16.452,N,65.458,W
8/2/2014,10:41:23,16.458,N,65.469,W
8/2/2014,10:43:23,16.464,N,65.48,W
8/2/2014,10:45:23,16.47,N,65.491,W
8/2/2014,10:47:23,16.477,N,65.502,W
8/2/2014,10:49:22,16.483,N,65.513,W
8/2/2014,10:51:22,16.489,N,65.524,W
8/2/2014,10:53:22,16.495,N,65.535,W
8/2/2014,10:55:22,16.501,N,65.546,W
8/2/2014,10:57:23,16.507,N,65.557,W
8/2/2014,10:59:23,16.513,N,65.568,W
8/2/2014,11:01:23,16.519,N,65.579,W
8/2/2014,11:03:22,16.525,N,65.59,W
8/2/2014,11:05:22,16.531,N,65.601,W
8/2/2014,11:07:22,16.538,N,65.612,W
8/2/2014,11:09:22,16.544,N,65.623,W
8/2/2014,11:11:23,16.55,N,65.634,W
8/2/2014,11:13:23,16.556,N,65.645,W
8/2/2014,11:15:23,16.562,N,65.656,W
8/2/2014,11:17:23,16.568,N,65.667,W
8/2/2014,11:19:22,16.574,N,65.678,W
8/2/2014,11:21:22,16.581,N,65.689,W
8/2/2014,11:23:22,16.587,N,65.7,W
8/2/2014,11:25:22,16.593,N,65.711,W
8/2/2014,11:27:23,16.599,N,65.722,W
8/2/2014,11:29:23,16.605,N,65.733,W
8/2/2014,11:31:23,16.611,N,65.744,W
8/2/2014,11:33:22,16.617,N,65.755,W
8/2/2014,11:35:22,16.624,N,65.766,W
8/2/2014,11:37:22,16.63,N,65.777,W
8/2/2014,11:39:22,16.636,N,65.788,W
8/2/2014,11:41:23,16.642,N,65.799,W
8/2/2014,11:43:23,16.648,N,65.809,W
8/2/2014,11:45:23,16.655,N,65.82,W
8/2/2014,11:47:23,16.661,N,65.831,W
8/2/2014,11:49:22,16.667,N,65.842,W
8/2/2014,11:51:22,16.673,N,65.853,W
8/2/2014,11:53:22,16.679,N,65.864,W
8/2/2014,11:55:22,16.686,N,65.875,W
8/2/2014,11:57:23,16.692,N,65.886,W
8/2/2014,11:59:23,16.698,N,65.897,W
8/2/2014,12:00:00,16.7,N,65.9,W
8/2/2014,12:01:59,16.706,N,65.91,W
8/2/2014,12:03:59,16.713,N,65.92,W
8/2/2014,12:05:59,16.719,N,65.93,W
8/2/2014,12:08:00,16.725,N,65.94,W
8/2/2014,12:10:00,16.732,N,65.95,W
8/2/2014,12:12:00,16.738,N,65.96,W
8/2/2014,12:14:00,16.744,N,65.97,W
8/2/2014,12:15:59,16.751,N,65.98,W
8/2/2014,12:17:59,16.757,N,65.99,W
8/2/2014,12:19:59,16.763,N,65.999,W
8/2/2014,12:21:59,16.77,N,66.009,W
8/2/2014,12:24:00,16.776,N,66.019,W
8/2/2014,12:26:00,16.783,N,66.029,W
8/2/2014,12:28:00,16.789,N,66.039,W
8/2/2014,12:30:00,16.795,N,66.049,W
8/2/2014,12:31:59,16.802,N,66.059,W
8/2/2014,12:33:59,16.808,N,66.069,W
8/2/2014,12:35:59,16.815,N,66.079,W
8/2/2014,12:38:00,16.821,N,66.089,W
8/2/2014,12:40:00,16.827,N,66.099,W
8/2/2014,12:42:00,16.834,N,66.109,W
8/2/2014,12:44:00,16.84,N,66.119,W
8/2/2014,12:45:59,16.847,N,66.128,W
8/2/2014,12:47:59,16.853,N,66.138,W
8/2/2014,12:49:59,16.859,N,66.148,W
8/2/2014,12:51:59,16.866,N,66.158,W
8/2/2014,12:54:00,16.872,N,66.168,W
8/2/2014,12:56:00,16.879,N,66.178,W
8/2/2014,12:58:00,16.885,N,66.188,W
8/2/2014,13:00:00,16.892,N,66.198,W
8/2/2014,13:01:59,16.898,N,66.208,W
8/2/2014,13:03:59,16.904,N,66.218,W
8/2/2014,13:05:59,16.911,N,66.227,W
8/2/2014,13:08:00,16.917,N,66.237,W
8/2/2014,13:10:00,16.924,N,66.247,W
8/2/2014,13:12:00,16.93,N,66.257,W
8/2/2014,13:14:00,16.937,N,66.267,W
8/2/2014,13:15:59,16.943,N,66.277,W
8/2/2014,13:17:59,16.95,N,66.287,W
8/2/2014,13:19:59,16.956,N,66.296,W
8/2/2014,13:21:59,16.963,N,66.306,W
8/2/2014,13:24:00,16.969,N,66.316,W
8/2/2014,13:26:00,16.976,N,66.326,W
8/2/2014,13:28:00,16.982,N,66.336,W
8/2/2014,13:30:00,16.989,N,66.346,W
8/2/2014,13:31:59,16.995,N,66.355,W
8/2/2014,13:33:59,17.002,N,66.365,W
8/2/2014,13:35:59,17.008,N,66.375,W
8/2/2014,13:38:00,17.015,N,66.385,W
8/2/2014,13:40:00,17.021,N,66.395,W
8/2/2014,13:42:00,17.028,N,66.404,W
8/2/2014,13:44:00,17.034,N,66.414,W
8/2/2014,13:45:59,17.041,N,66.424,W
8/2/2014,13:47:59,17.047,N,66.434,W
8/2/2014,13:49:59,17.054,N,66.444,W
8/2/2014,13:51:59,17.06,N,66.453,W
8/2/2014,13:54:00,17.067,N,66.463,W
8/2/2014,13:56:00,17.073,N,66.473,W
8/2/2014,13:58:00,17.08,N,66.483,W
8/2/2014,14:00:00,17.086,N,66.492,W
8/2/2014,14:01:59,17.093,N,66.502,W
8/2/2014,14:03:59,17.1,N,66.512,W
8/2/2014,14:05:59,17.106,N,66.522,W
8/2/2014,14:08:00,17.113,N,66.531,W
8/2/2014,14:10:00,17.119,N,66.541,W
8/2/2014,14:12:00,17.126,N,66.551,W
8/2/2014,14:14:00,17.132,N,66.56,W
8/2/2014,14:15:59,17.139,N,66.57,W
8/2/2014,14:17:59,17.146,N,66.58,W
8/2/2014,14:19:59,17.152,N,66.59,W
8/2/2014,14:21:59,17.159,N,66.599,W
8/2/2014,14:24:00,17.165,N,66.609,W
8/2/2014,14:26:00,17.172,N,66.619,W
8/2/2014,14:28:00,17.179,N,66.628,W
8/2/2014,14:30:00,17.185,N,66.638,W
8/2/2014,14:31:59,17.192,N,66.648,W
8/2/2014,14:33:59,17.198,N,66.657,W
8/2/2014,14:35:59,17.205,N,66.667,W
8/2/2014,14:38:00,17.212,N,66.676,W
8/2/2014,14:40:00,17.218,N,66.686,W
8/2/2014,14:42:00,17.225,N,66.696,W
8/2/2014,14:44:00,17.232,N,66.705,W
8/2/2014,14:45:59,17.238,N,66.715,W
8/2/2014,14:47:59,17.245,N,66.724,W
8/2/2014,14:49:59,17.251,N,66.734,W
8/2/2014,14:51:59,17.258,N,66.744,W
8/2/2014,14:54:00,17.265,N,66.753,W
8/2/2014,14:56:00,17.271,N,66.763,W
8/2/2014,14:58:00,17.278,N,66.772,W
8/2/2014,15:00:00,17.285,N,66.782,W
8/2/2014,15:01:59,17.291,N,66.791,W
8/2/2014,15:03:59,17.298,N,66.801,W
8/2/2014,15:05:59,17.305,N,66.81,W
8/2/2014,15:08:00,17.311,N,66.82,W
8/2/2014,15:10:00,17.318,N,66.829,W
8/2/2014,15:12:00,17.325,N,66.839,W
8/2/2014,15:14:00,17.331,N,66.848,W
8/2/2014,15:15:59,17.338,N,66.858,W
8/2/2014,15:17:59,17.345,N,66.867,W
8/2/2014,15:19:59,17.352,N,66.877,W
8/2/2014,15:21:59,17.358,N,66.886,W
8/2/2014,15:24:00,17.365,N,66.896,W
8/2/2014,15:26:00,17.372,N,66.905,W
8/2/2014,15:28:00,17.378,N,66.915,W
8/2/2014,15:30:00,17.385,N,66.924,W
8/2/2014,15:31:59,17.392,N,66.934,W
8/2/2014,15:33:59,17.399,N,66.943,W
8/2/2014,15:35:59,17.405,N,66.952,W
8/2/2014,15:38:00,17.412,N,66.962,W
8/2/2014,15:40:00,17.419,N,66.971,W
8/2/2014,15:42:00,17.426,N,66.98,W
8/2/2014,15:44:00,17.432,N,66.99,W
8/2/2014,15:45:59,17.439,N,66.999,W
8/2/2014,15:47:59,17.446,N,67.008,W
8/2/2014,15:49:59,17.453,N,67.018,W
8/2/2014,15:51:59,17.459,N,67.027,W
8/2/2014,15:54:00,17.466,N,67.036,W
8/2/2014,15:56:00,17.473,N,67.046,W
8/2/2014,15:58:00,17.48,N,67.055,W
8/2/2014,16:00:00,17.486,N,67.064,W
8/2/2014,16:01:59,17.493,N,67.074,W
8/2/2014,16:03:59,17.5,N,67.083,W
8/2/2014,16:05:59,17.507,N,67.092,W
8/2/2014,16:07:59,17.514,N,67.101,W
8/2/2014,16:09:59,17.52,N,67.111,W
8/2/2014,16:11:59,17.527,N,67.12,W
8/2/2014,16:13:59,17.534,N,67.129,W
8/2/2014,16:16:00,17.541,N,67.138,W
8/2/2014,16:18:00,17.548,N,67.147,W
8/2/2014,16:20:00,17.554,N,67.157,W
8/2/2014,16:22:00,17.561,N,67.166,W
8/2/2014,16:24:00,17.568,N,67.175,W
8/2/2014,16:26:00,17.575,N,67.184,W
8/2/2014,16:28:00,17.582,N,67.193,W
8/2/2014,16:30:00,17.589,N,67.202,W
8/2/2014,16:31:59,17.595,N,67.211,W
8/2/2014,16:33:59,17.602,N,67.22,W
8/2/2014,16:35:59,17.609,N,67.229,W
8/2/2014,16:37:59,17.616,N,67.239,W
8/2/2014,16:39:59,17.623,N,67.248,W
8/2/2014,16:41:59,17.63,N,67.257,W
8/2/2014,16:43:59,17.636,N,67.266,W
8/2/2014,16:46:00,17.643,N,67.275,W
8/2/2014,16:48:00,17.65,N,67.284,W
8/2/2014,16:50:00,17.657,N,67.293,W
8/2/2014,16:52:00,17.664,N,67.302,W
8/2/2014,16:54:00,17.671,N,67.311,W
8/2/2014,16:56:00,17.678,N,67.32,W
8/2/2014,16:58:00,17.685,N,67.329,W
8/2/2014,17:00:00,17.691,N,67.338,W
8/2/2014,17:01:59,17.698,N,67.347,W
8/2/2014,17:03:59,17.705,N,67.355,W
8/2/2014,17:05:59,17.712,N,67.364,W
8/2/2014,17:07:59,17.719,N,67.373,W
8/2/2014,17:09:59,17.726,N,67.382,W
8/2/2014,17:11:59,17.733,N,67.391,W
8/2/2014,17:13:59,17.74,N,67.4,W
8/2/2014,17:16:00,17.747,N,67.409,W
8/2/2014,17:18:00,17.754,N,67.418,W
8/2/2014,17:20:00,17.761,N,67.426,W
8/2/2014,17:22:00,17.768,N,67.435,W
8/2/2014,17:24:00,17.774,N,67.444,W
8/2/2014,17:26:00,17.781,N,67.453,W
8/2/2014,17:28:00,17.788,N,67.462,W
8/2/2014,17:30:00,17.795,N,67.47,W
8/2/2014,17:31:59,17.802,N,67.479,W
8/2/2014,17:33:59,17.809,N,67.488,W
8/2/2014,17:35:59,17.816,N,67.496,W
8/2/2014,17:37:59,17.823,N,67.505,W
8/2/2014,17:39:59,17.83,N,67.514,W
8/2/2014,17:41:59,17.837,N,67.523,W
8/2/2014,17:43:59,17.844,N,67.531,W
8/2/2014,17:46:00,17.851,N,67.54,W
8/2/2014,17:48:00,17.858,N,67.548,W
8/2/2014,17:50:00,17.865,N,67.557,W
8/2/2014,17:52:00,17.872,N,67.566,W
8/2/2014,17:54:00,17.879,N,67.574,W
8/2/2014,17:56:00,17.886,N,67.583,W
8/2/2014,17:58:00,17.893,N,67.591,W
8/2/2014,18:00:00,17.9,N,67.6,W
8/2/2014,18:00:00,17.9,N,67.6,W
8/2/2014,18:01:59,17.907,N,67.609,W
8/2/2014,18:03:59,17.914,N,67.617,W
8/2/2014,18:05:59,17.921,N,67.626,W
8/2/2014,18:07:59,17.929,N,67.634,W
8/2/2014,18:09:59,17.936,N,67.643,W
8/2/2014,18:11:59,17.943,N,67.651,W
8/2/2014,18:13:59,17.95,N,67.66,W
8/2/2014,18:16:00,17.957,N,67.668,W
8/2/2014,18:18:00,17.964,N,67.676,W
8/2/2014,18:20:00,17.971,N,67.685,W
8/2/2014,18:22:00,17.979,N,67.693,W
8/2/2014,18:24:00,17.986,N,67.702,W
8/2/2014,18:26:00,17.993,N,67.71,W
8/2/2014,18:28:00,18,N,67.718,W
8/2/2014,18:30:00,18.007,N,67.727,W
8/2/2014,18:31:59,18.015,N,67.735,W
8/2/2014,18:33:59,18.022,N,67.743,W
8/2/2014,18:35:59,18.029,N,67.752,W
8/2/2014,18:37:59,18.036,N,67.76,W
8/2/2014,18:39:59,18.044,N,67.768,W
8/2/2014,18:41:59,18.051,N,67.777,W
8/2/2014,18:43:59,18.058,N,67.785,W
8/2/2014,18:46:00,18.065,N,67.793,W
8/2/2014,18:48:00,18.073,N,67.801,W
8/2/2014,18:50:00,18.08,N,67.81,W
8/2/2014,18:52:00,18.087,N,67.818,W
8/2/2014,18:54:00,18.094,N,67.826,W
8/2/2014,18:56:00,18.102,N,67.834,W
8/2/2014,18:58:00,18.109,N,67.842,W
8/2/2014,19:00:00,18.116,N,67.85,W
8/2/2014,19:01:59,18.123,N,67.859,W
8/2/2014,19:03:59,18.131,N,67.867,W
8/2/2014,19:05:59,18.138,N,67.875,W
8/2/2014,19:07:59,18.145,N,67.883,W
8/2/2014,19:09:59,18.153,N,67.891,W
8/2/2014,19:11:59,18.16,N,67.899,W
8/2/2014,19:13:59,18.167,N,67.907,W
8/2/2014,19:16:00,18.175,N,67.915,W
8/2/2014,19:18:00,18.182,N,67.923,W
8/2/2014,19:20:00,18.189,N,67.931,W
8/2/2014,19:22:00,18.197,N,67.94,W
8/2/2014,19:24:00,18.204,N,67.948,W
8/2/2014,19:26:00,18.211,N,67.956,W
