Track,for,Wilma,2005,,,
10/20/2005,23:07:14,18.94,N,85.742,W,5
10/20/2005,23:09:13,18.942,N,85.742,W,5
10/20/2005,23:11:14,18.944,N,85.742,W,5
10/20/2005,23:13:13,18.946,N,85.742,W,5
10/20/2005,23:15:14,18.948,N,85.742,W,5
10/20/2005,23:17:13,18.95,N,85.742,W,5
10/20/2005,23:19:14,18.952,N,85.742,W,5
10/20/2005,23:21:13,18.954,N,85.742,W,5
10/20/2005,23:23:14,18.957,N,85.742,W,5
10/20/2005,23:25:14,18.959,N,85.742,W,5
10/20/2005,23:27:13,18.961,N,85.742,W,5
10/20/2005,23:29:14,18.963,N,85.743,W,5
10/20/2005,23:31:13,18.965,N,85.743,W,5
10/20/2005,23:33:14,18.967,N,85.743,W,5
10/20/2005,23:35:13,18.969,N,85.743,W,5
10/20/2005,23:37:14,18.971,N,85.744,W,5
10/20/2005,23:39:13,18.973,N,85.744,W,5
10/20/2005,23:41:14,18.975,N,85.744,W,5
10/20/2005,23:43:13,18.977,N,85.745,W,5
10/20/2005,23:45:14,18.979,N,85.745,W,5
10/20/2005,23:47:13,18.982,N,85.745,W,5
10/20/2005,23:49:14,18.984,N,85.746,W,5
10/20/2005,23:51:13,18.986,N,85.746,W,5
10/20/2005,23:53:14,18.988,N,85.747,W,5
10/20/2005,23:55:14,18.99,N,85.748,W,5
10/20/2005,23:57:13,18.992,N,85.748,W,5
10/20/2005,23:59:14,18.994,N,85.749,W,5
10/21/2005,0:01:13,18.996,N,85.749,W,5
10/21/2005,0:03:14,18.999,N,85.75,W,5
10/21/2005,0:05:13,19.001,N,85.751,W,5
10/21/2005,0:07:14,19.003,N,85.752,W,5
10/21/2005,0:09:13,19.005,N,85.753,W,5
10/21/2005,0:11:14,19.007,N,85.753,W,5
10/21/2005,0:13:13,19.009,N,85.754,W,5
10/21/2005,0:15:14,19.011,N,85.755,W,5
10/21/2005,0:17:13,19.014,N,85.756,W,5
10/21/2005,0:19:14,19.016,N,85.757,W,5
10/21/2005,0:21:13,19.018,N,85.758,W,5
10/21/2005,0:23:14,19.02,N,85.759,W,5
10/21/2005,0:25:14,19.022,N,85.761,W,5
10/21/2005,0:27:13,19.024,N,85.762,W,5
10/21/2005,0:29:14,19.027,N,85.763,W,5
10/21/2005,0:31:13,19.029,N,85.764,W,5
10/21/2005,0:33:14,19.031,N,85.765,W,5
10/21/2005,0:35:13,19.033,N,85.767,W,5
10/21/2005,0:37:14,19.035,N,85.768,W,5
10/21/2005,0:39:13,19.038,N,85.77,W,5
10/21/2005,0:41:14,19.04,N,85.771,W,5
10/21/2005,0:43:13,19.042,N,85.773,W,5
10/21/2005,0:45:14,19.044,N,85.774,W,5
10/21/2005,0:47:13,19.047,N,85.776,W,5
10/21/2005,0:49:14,19.049,N,85.777,W,5
10/21/2005,0:51:13,19.051,N,85.779,W,5
10/21/2005,0:53:14,19.053,N,85.781,W,5
10/21/2005,0:55:14,19.056,N,85.783,W,5
10/21/2005,0:57:13,19.058,N,85.784,W,5
10/21/2005,0:59:14,19.06,N,85.786,W,5
10/21/2005,1:01:13,19.062,N,85.788,W,5
10/21/2005,1:03:14,19.065,N,85.79,W,5
10/21/2005,1:05:13,19.067,N,85.792,W,5
10/21/2005,1:07:14,19.069,N,85.794,W,5
10/21/2005,1:09:13,19.071,N,85.796,W,5
10/21/2005,1:11:14,19.074,N,85.798,W,5
10/21/2005,1:13:13,19.076,N,85.8,W,5
10/21/2005,1:15:14,19.078,N,85.802,W,5
10/21/2005,1:17:13,19.081,N,85.805,W,5
10/21/2005,1:19:14,19.083,N,85.807,W,5
10/21/2005,1:21:13,19.085,N,85.809,W,5
10/21/2005,1:23:14,19.088,N,85.811,W,5
10/21/2005,1:25:14,19.09,N,85.814,W,5
10/21/2005,1:27:13,19.092,N,85.816,W,5
10/21/2005,1:29:14,19.095,N,85.818,W,5
10/21/2005,1:31:13,19.097,N,85.821,W,5
10/21/2005,1:33:14,19.099,N,85.823,W,5
10/21/2005,1:35:13,19.102,N,85.825,W,5
10/21/2005,1:37:14,19.104,N,85.828,W,5
10/21/2005,1:39:13,19.107,N,85.83,W,5
10/21/2005,1:41:14,19.109,N,85.833,W,5
10/21/2005,1:43:13,19.111,N,85.835,W,5
10/21/2005,1:45:14,19.114,N,85.838,W,5
10/21/2005,1:47:13,19.116,N,85.84,W,5
10/21/2005,1:49:14,19.119,N,85.843,W,5
10/21/2005,1:51:13,19.121,N,85.845,W,5
10/21/2005,1:53:14,19.124,N,85.848,W,5
10/21/2005,1:55:14,19.126,N,85.85,W,5
10/21/2005,1:57:13,19.129,N,85.853,W,5
10/21/2005,1:59:14,19.131,N,85.856,W,5
10/21/2005,2:01:13,19.134,N,85.858,W,5
10/21/2005,2:03:14,19.136,N,85.861,W,5
10/21/2005,2:05:13,19.139,N,85.863,W,5
10/21/2005,2:07:14,19.141,N,85.866,W,5
10/21/2005,2:09:13,19.144,N,85.869,W,5
10/21/2005,2:11:14,19.146,N,85.871,W,5
10/21/2005,2:13:13,19.149,N,85.874,W,5
10/21/2005,2:15:14,19.151,N,85.877,W,5
10/21/2005,2:17:13,19.154,N,85.879,W,5
10/21/2005,2:19:14,19.156,N,85.882,W,5
10/21/2005,2:21:13,19.159,N,85.885,W,5
10/21/2005,2:23:14,19.162,N,85.887,W,5
10/21/2005,2:25:14,19.164,N,85.89,W,5
10/21/2005,2:27:13,19.167,N,85.893,W,5
10/21/2005,2:29:14,19.17,N,85.896,W,5
10/21/2005,2:31:13,19.172,N,85.898,W,5
10/21/2005,2:33:14,19.175,N,85.901,W,5
10/21/2005,2:35:13,19.177,N,85.904,W,5
10/21/2005,2:37:14,19.18,N,85.906,W,5
10/21/2005,2:39:13,19.183,N,85.909,W,5
10/21/2005,2:41:14,19.186,N,85.912,W,5
10/21/2005,2:43:13,19.188,N,85.914,W,5
10/21/2005,2:45:14,19.191,N,85.917,W,5
10/21/2005,2:47:13,19.194,N,85.92,W,5
10/21/2005,2:49:14,19.196,N,85.922,W,5
10/21/2005,2:51:13,19.199,N,85.925,W,5
10/21/2005,2:53:14,19.202,N,85.927,W,5
10/21/2005,2:55:14,19.205,N,85.93,W,5
10/21/2005,2:57:13,19.208,N,85.933,W,5
10/21/2005,2:59:14,19.21,N,85.935,W,5
10/21/2005,3:01:13,19.213,N,85.938,W,5
10/21/2005,3:03:14,19.216,N,85.94,W,5
10/21/2005,3:05:13,19.219,N,85.943,W,5
10/21/2005,3:07:14,19.222,N,85.945,W,5
10/21/2005,3:09:13,19.225,N,85.948,W,5
10/21/2005,3:11:14,19.227,N,85.95,W,5
10/21/2005,3:13:13,19.23,N,85.953,W,5
10/21/2005,3:15:14,19.233,N,85.955,W,5
10/21/2005,3:17:13,19.236,N,85.958,W,5
10/21/2005,3:19:14,19.239,N,85.96,W,5
10/21/2005,3:21:13,19.242,N,85.963,W,5
10/21/2005,3:23:14,19.245,N,85.965,W,5
10/21/2005,3:25:14,19.248,N,85.967,W,5
10/21/2005,3:27:13,19.251,N,85.97,W,5
10/21/2005,3:29:14,19.254,N,85.972,W,5
10/21/2005,3:31:13,19.257,N,85.974,W,5
10/21/2005,3:33:14,19.26,N,85.976,W,5
10/21/2005,3:35:13,19.263,N,85.978,W,5
10/21/2005,3:37:14,19.266,N,85.981,W,5
10/21/2005,3:39:13,19.269,N,85.983,W,5
10/21/2005,3:41:14,19.272,N,85.985,W,5
10/21/2005,3:43:13,19.275,N,85.987,W,5
10/21/2005,3:45:14,19.279,N,85.989,W,5
10/21/2005,3:47:13,19.282,N,85.991,W,5
10/21/2005,3:49:14,19.285,N,85.993,W,5
10/21/2005,3:51:13,19.288,N,85.995,W,5
10/21/2005,3:53:14,19.291,N,85.997,W,5
10/21/2005,3:55:14,19.294,N,85.999,W,5
10/21/2005,3:57:13,19.298,N,86.001,W,5
10/21/2005,3:59:14,19.301,N,86.002,W,5
10/21/2005,4:01:13,19.304,N,86.004,W,5
10/21/2005,4:03:14,19.307,N,86.006,W,5
10/21/2005,4:05:13,19.311,N,86.008,W,5
10/21/2005,4:07:14,19.314,N,86.009,W,5
10/21/2005,4:09:13,19.317,N,86.011,W,5
10/21/2005,4:11:14,19.32,N,86.013,W,5
10/21/2005,4:13:13,19.324,N,86.014,W,5
10/21/2005,4:15:14,19.327,N,86.016,W,5
10/21/2005,4:17:13,19.33,N,86.017,W,5
10/21/2005,4:19:14,19.334,N,86.019,W,5
10/21/2005,4:21:13,19.337,N,86.02,W,5
10/21/2005,4:23:14,19.341,N,86.022,W,5
10/21/2005,4:25:14,19.344,N,86.023,W,5
10/21/2005,4:27:13,19.347,N,86.025,W,5
10/21/2005,4:29:14,19.351,N,86.026,W,5
10/21/2005,4:31:13,19.354,N,86.028,W,5
10/21/2005,4:33:14,19.358,N,86.029,W,5
10/21/2005,4:35:13,19.361,N,86.03,W,5
10/21/2005,4:37:14,19.364,N,86.032,W,5
10/21/2005,4:39:13,19.368,N,86.033,W,5
10/21/2005,4:41:14,19.371,N,86.034,W,5
10/21/2005,4:43:13,19.375,N,86.035,W,5
10/21/2005,4:45:14,19.378,N,86.037,W,5
10/21/2005,4:47:13,19.382,N,86.038,W,5
10/21/2005,4:49:14,19.385,N,86.039,W,5
10/21/2005,4:51:13,19.389,N,86.04,W,5
10/21/2005,4:53:14,19.392,N,86.041,W,5
10/21/2005,4:55:14,19.396,N,86.042,W,5
10/21/2005,4:57:13,19.4,N,86.043,W,5
10/21/2005,4:59:14,19.403,N,86.045,W,5
10/21/2005,5:01:13,19.407,N,86.046,W,5
10/21/2005,5:01:58,19.408,N,86.046,W,5
10/21/2005,5:03:59,19.412,N,86.045,W,5
10/21/2005,5:05:58,19.416,N,86.044,W,5
10/21/2005,5:07:59,19.42,N,86.043,W,5
10/21/2005,5:09:58,19.424,N,86.043,W,5
10/21/2005,5:11:59,19.428,N,86.042,W,5
10/21/2005,5:13:59,19.432,N,86.041,W,5
10/21/2005,5:15:58,19.436,N,86.041,W,5
10/21/2005,5:17:59,19.44,N,86.04,W,5
10/21/2005,5:19:58,19.444,N,86.04,W,5
10/21/2005,5:21:59,19.448,N,86.04,W,5
10/21/2005,5:23:58,19.452,N,86.039,W,5
10/21/2005,5:25:59,19.456,N,86.039,W,5
10/21/2005,5:27:58,19.459,N,86.039,W,5
10/21/2005,5:29:59,19.463,N,86.039,W,5
10/21/2005,5:31:58,19.467,N,86.039,W,5
10/21/2005,5:33:59,19.471,N,86.039,W,5
10/21/2005,5:35:58,19.475,N,86.04,W,5
10/21/2005,5:37:59,19.479,N,86.04,W,5
10/21/2005,5:39:58,19.482,N,86.04,W,5
10/21/2005,5:41:59,19.486,N,86.041,W,5
10/21/2005,5:43:59,19.49,N,86.041,W,5
10/21/2005,5:45:58,19.494,N,86.042,W,5
10/21/2005,5:47:59,19.497,N,86.042,W,5
10/21/2005,5:49:58,19.501,N,86.043,W,5
10/21/2005,5:51:59,19.505,N,86.044,W,5
10/21/2005,5:53:58,19.508,N,86.044,W,5
10/21/2005,5:55:59,19.512,N,86.045,W,5
10/21/2005,5:57:58,19.516,N,86.046,W,5
10/21/2005,5:59:59,19.52,N,86.047,W,5
10/21/2005,6:01:58,19.523,N,86.048,W,5
10/21/2005,6:03:59,19.527,N,86.049,W,5
10/21/2005,6:05:58,19.53,N,86.051,W,5
10/21/2005,6:07:59,19.534,N,86.052,W,5
10/21/2005,6:09:58,19.538,N,86.053,W,5
10/21/2005,6:11:59,19.541,N,86.054,W,5
10/21/2005,6:13:59,19.545,N,86.056,W,5
10/21/2005,6:15:58,19.548,N,86.057,W,5
10/21/2005,6:17:59,19.552,N,86.059,W,5
10/21/2005,6:19:58,19.556,N,86.06,W,5
10/21/2005,6:21:59,19.559,N,86.062,W,5
10/21/2005,6:23:58,19.563,N,86.064,W,5
10/21/2005,6:25:59,19.566,N,86.065,W,5
10/21/2005,6:27:58,19.57,N,86.067,W,5
10/21/2005,6:29:59,19.573,N,86.069,W,5
10/21/2005,6:31:58,19.577,N,86.071,W,5
10/21/2005,6:33:59,19.58,N,86.073,W,5
10/21/2005,6:35:58,19.584,N,86.075,W,5
10/21/2005,6:37:59,19.587,N,86.077,W,5
10/21/2005,6:39:58,19.591,N,86.079,W,5
10/21/2005,6:41:59,19.594,N,86.081,W,5
10/21/2005,6:43:59,19.598,N,86.083,W,5
10/21/2005,6:44:12,19.598,N,86.083,W,5
10/21/2005,6:46:13,19.602,N,86.085,W,5
10/21/2005,6:48:12,19.605,N,86.087,W,5
10/21/2005,6:50:13,19.609,N,86.089,W,5
10/21/2005,6:52:13,19.612,N,86.092,W,5
10/21/2005,6:54:12,19.616,N,86.094,W,5
10/21/2005,6:56:13,19.619,N,86.096,W,5
10/21/2005,6:58:12,19.623,N,86.099,W,5
10/21/2005,7:00:13,19.626,N,86.101,W,5
10/21/2005,7:02:12,19.629,N,86.104,W,5
10/21/2005,7:04:13,19.633,N,86.107,W,5
10/21/2005,7:06:12,19.636,N,86.109,W,5
10/21/2005,7:08:13,19.64,N,86.112,W,5
10/21/2005,7:10:12,19.643,N,86.115,W,5
10/21/2005,7:12:13,19.647,N,86.118,W,5
10/21/2005,7:14:12,19.65,N,86.12,W,5
10/21/2005,7:16:13,19.653,N,86.123,W,5
10/21/2005,7:18:12,19.657,N,86.126,W,5
10/21/2005,7:20:13,19.66,N,86.129,W,5
10/21/2005,7:22:13,19.663,N,86.132,W,5
10/21/2005,7:24:12,19.667,N,86.135,W,5
10/21/2005,7:26:13,19.67,N,86.138,W,5
10/21/2005,7:28:12,19.673,N,86.141,W,5
10/21/2005,7:30:13,19.677,N,86.144,W,5
10/21/2005,7:32:12,19.68,N,86.147,W,5
10/21/2005,7:34:13,19.683,N,86.15,W,5
10/21/2005,7:36:12,19.687,N,86.154,W,5
10/21/2005,7:38:13,19.69,N,86.157,W,5
10/21/2005,7:40:12,19.693,N,86.16,W,5
10/21/2005,7:42:13,19.697,N,86.163,W,5
10/21/2005,7:44:12,19.7,N,86.166,W,5
10/21/2005,7:46:13,19.703,N,86.169,W,5
10/21/2005,7:48:12,19.706,N,86.172,W,5
10/21/2005,7:50:13,19.71,N,86.175,W,5
10/21/2005,7:52:13,19.713,N,86.178,W,5
10/21/2005,7:54:12,19.716,N,86.181,W,5
10/21/2005,7:56:13,19.719,N,86.184,W,5
10/21/2005,7:58:12,19.723,N,86.187,W,5
10/21/2005,8:00:13,19.726,N,86.19,W,5
10/21/2005,8:02:12,19.729,N,86.193,W,5
10/21/2005,8:04:13,19.732,N,86.196,W,5
10/21/2005,8:06:12,19.735,N,86.199,W,5
10/21/2005,8:08:13,19.739,N,86.202,W,5
10/21/2005,8:10:12,19.742,N,86.205,W,5
10/21/2005,8:12:13,19.745,N,86.208,W,5
10/21/2005,8:14:12,19.748,N,86.21,W,5
10/21/2005,8:16:13,19.751,N,86.213,W,5
10/21/2005,8:18:12,19.754,N,86.216,W,5
10/21/2005,8:20:13,19.758,N,86.218,W,5
10/21/2005,8:21:41,19.76,N,86.22,W,5
10/21/2005,8:23:42,19.763,N,86.221,W,5
10/21/2005,8:25:41,19.766,N,86.223,W,5
10/21/2005,8:27:42,19.769,N,86.224,W,5
10/21/2005,8:29:41,19.772,N,86.225,W,5
10/21/2005,8:31:42,19.775,N,86.227,W,5
10/21/2005,8:33:41,19.778,N,86.228,W,5
10/21/2005,8:35:42,19.782,N,86.229,W,5
10/21/2005,8:37:41,19.785,N,86.23,W,5
10/21/2005,8:39:42,19.788,N,86.232,W,5
10/21/2005,8:41:42,19.791,N,86.233,W,5
10/21/2005,8:43:41,19.794,N,86.234,W,5
10/21/2005,8:45:42,19.797,N,86.236,W,5
10/21/2005,8:47:41,19.8,N,86.237,W,5
10/21/2005,8:49:42,19.803,N,86.238,W,5
10/21/2005,8:51:41,19.806,N,86.24,W,5
10/21/2005,8:53:42,19.809,N,86.241,W,5
10/21/2005,8:55:41,19.812,N,86.242,W,5
10/21/2005,8:57:42,19.816,N,86.243,W,5
10/21/2005,8:59:41,19.819,N,86.245,W,5
10/21/2005,9:01:42,19.822,N,86.246,W,5
10/21/2005,9:03:41,19.825,N,86.247,W,5
10/21/2005,9:05:42,19.828,N,86.249,W,5
10/21/2005,9:07:41,19.831,N,86.25,W,5
10/21/2005,9:09:42,19.834,N,86.251,W,5
10/21/2005,9:11:42,19.837,N,86.253,W,5
10/21/2005,9:13:41,19.84,N,86.254,W,5
10/21/2005,9:15:42,19.843,N,86.255,W,5
10/21/2005,9:17:41,19.846,N,86.257,W,5
10/21/2005,9:19:42,19.849,N,86.258,W,5
10/21/2005,9:21:41,19.853,N,86.259,W,5
10/21/2005,9:23:42,19.856,N,86.26,W,5
10/21/2005,9:25:41,19.859,N,86.262,W,5
10/21/2005,9:27:42,19.862,N,86.263,W,5
10/21/2005,9:29:41,19.865,N,86.264,W,5
10/21/2005,9:31:42,19.868,N,86.266,W,5
10/21/2005,9:33:41,19.871,N,86.267,W,5
10/21/2005,9:35:42,19.874,N,86.268,W,5
10/21/2005,9:37:41,19.877,N,86.27,W,5
10/21/2005,9:39:42,19.88,N,86.271,W,5
10/21/2005,9:41:42,19.883,N,86.272,W,5
10/21/2005,9:43:41,19.886,N,86.273,W,5
10/21/2005,9:45:42,19.89,N,86.275,W,5
10/21/2005,9:47:41,19.893,N,86.276,W,5
10/21/2005,9:49:42,19.896,N,86.277,W,5
10/21/2005,9:51:41,19.899,N,86.279,W,5
10/21/2005,9:53:42,19.902,N,86.28,W,5
10/21/2005,9:55:41,19.905,N,86.281,W,5
10/21/2005,9:57:42,19.908,N,86.283,W,5
10/21/2005,9:59:41,19.911,N,86.284,W,5
10/21/2005,10:01:42,19.914,N,86.285,W,5
10/21/2005,10:03:41,19.917,N,86.286,W,5
10/21/2005,10:05:42,19.92,N,86.288,W,5
10/21/2005,10:07:41,19.923,N,86.289,W,5
10/21/2005,10:09:42,19.927,N,86.29,W,5
10/21/2005,10:10:40,19.928,N,86.291,W,5
10/21/2005,10:12:39,19.931,N,86.292,W,5
10/21/2005,10:14:40,19.934,N,86.294,W,5
10/21/2005,10:16:39,19.937,N,86.295,W,5
10/21/2005,10:18:40,19.94,N,86.296,W,5
10/21/2005,10:20:40,19.943,N,86.298,W,5
10/21/2005,10:22:39,19.946,N,86.299,W,5
10/21/2005,10:24:40,19.949,N,86.3,W,5
10/21/2005,10:26:39,19.952,N,86.301,W,5
10/21/2005,10:28:40,19.955,N,86.303,W,5
10/21/2005,10:30:39,19.959,N,86.304,W,5
10/21/2005,10:32:40,19.962,N,86.305,W,5
10/21/2005,10:34:39,19.965,N,86.307,W,5
10/21/2005,10:36:40,19.968,N,86.308,W,5
10/21/2005,10:38:39,19.971,N,86.309,W,5
10/21/2005,10:40:40,19.974,N,86.311,W,5
10/21/2005,10:42:39,19.977,N,86.312,W,5
10/21/2005,10:44:40,19.98,N,86.313,W,5
10/21/2005,10:46:39,19.983,N,86.314,W,5
10/21/2005,10:48:40,19.986,N,86.316,W,5
10/21/2005,10:50:40,19.989,N,86.317,W,5
10/21/2005,10:52:39,19.992,N,86.318,W,5
10/21/2005,10:54:40,19.995,N,86.32,W,5
10/21/2005,10:56:39,19.998,N,86.321,W,5
10/21/2005,10:58:40,20.001,N,86.322,W,5
10/21/2005,11:00:39,20.004,N,86.324,W,5
10/21/2005,11:02:40,20.007,N,86.325,W,5
10/21/2005,11:04:39,20.01,N,86.326,W,5
10/21/2005,11:06:40,20.013,N,86.327,W,5
10/21/2005,11:08:39,20.016,N,86.329,W,5
10/21/2005,11:10:40,20.019,N,86.33,W,5
10/21/2005,11:12:39,20.022,N,86.331,W,5
10/21/2005,11:14:40,20.025,N,86.333,W,5
10/21/2005,11:16:39,20.028,N,86.334,W,5
10/21/2005,11:18:40,20.031,N,86.335,W,5
10/21/2005,11:20:40,20.034,N,86.337,W,5
10/21/2005,11:22:39,20.037,N,86.338,W,5
10/21/2005,11:24:40,20.04,N,86.339,W,5
10/21/2005,11:26:39,20.043,N,86.34,W,5
10/21/2005,11:28:40,20.046,N,86.342,W,5
10/21/2005,11:30:39,20.049,N,86.343,W,5
10/21/2005,11:32:40,20.052,N,86.344,W,5
10/21/2005,11:34:39,20.055,N,86.346,W,5
10/21/2005,11:36:40,20.058,N,86.347,W,5
10/21/2005,11:38:39,20.061,N,86.348,W,5
10/21/2005,11:40:40,20.064,N,86.35,W,5
10/21/2005,11:42:39,20.067,N,86.351,W,5
10/21/2005,11:44:40,20.07,N,86.352,W,5
10/21/2005,11:46:39,20.073,N,86.353,W,5
10/21/2005,11:48:40,20.076,N,86.355,W,5
10/21/2005,11:50:40,20.079,N,86.356,W,5
10/21/2005,11:52:39,20.082,N,86.357,W,5
10/21/2005,11:54:40,20.085,N,86.359,W,5
10/21/2005,11:56:39,20.088,N,86.36,W,5
10/21/2005,11:58:40,20.091,N,86.361,W,5
10/21/2005,12:00:39,20.094,N,86.363,W,5
10/21/2005,12:02:40,20.097,N,86.364,W,5
10/21/2005,12:04:39,20.1,N,86.365,W,5
10/21/2005,12:06:40,20.102,N,86.366,W,5
10/21/2005,12:08:39,20.105,N,86.368,W,5
10/21/2005,12:10:40,20.108,N,86.369,W,5
10/21/2005,12:12:39,20.111,N,86.37,W,5
10/21/2005,12:14:40,20.114,N,86.372,W,5
10/21/2005,12:16:39,20.117,N,86.373,W,5
10/21/2005,12:18:40,20.12,N,86.374,W,5
10/21/2005,12:20:40,20.123,N,86.376,W,5
10/21/2005,12:22:39,20.126,N,86.377,W,5
10/21/2005,12:24:40,20.129,N,86.378,W,5
10/21/2005,12:26:39,20.132,N,86.379,W,5
10/21/2005,12:28:40,20.135,N,86.381,W,5
10/21/2005,12:30:39,20.138,N,86.382,W,5
10/21/2005,12:32:40,20.14,N,86.383,W,5
10/21/2005,12:34:39,20.143,N,86.385,W,5
10/21/2005,12:36:40,20.146,N,86.386,W,5
10/21/2005,12:38:39,20.149,N,86.387,W,5
10/21/2005,12:40:40,20.152,N,86.388,W,5
10/21/2005,12:42:39,20.155,N,86.39,W,5
10/21/2005,12:44:40,20.158,N,86.391,W,5
10/21/2005,12:46:39,20.161,N,86.392,W,5
10/21/2005,12:48:40,20.164,N,86.394,W,5
10/21/2005,12:50:40,20.166,N,86.395,W,5
10/21/2005,12:52:39,20.169,N,86.396,W,5
10/21/2005,12:54:40,20.172,N,86.398,W,5
10/21/2005,12:56:39,20.175,N,86.399,W,5
10/21/2005,12:58:40,20.178,N,86.4,W,5
10/21/2005,13:00:39,20.181,N,86.401,W,5
10/21/2005,13:02:40,20.184,N,86.403,W,5
10/21/2005,13:04:39,20.187,N,86.404,W,5
10/21/2005,13:06:40,20.189,N,86.405,W,5
10/21/2005,13:08:39,20.192,N,86.407,W,5
10/21/2005,13:10:40,20.195,N,86.408,W,5
10/21/2005,13:12:39,20.198,N,86.409,W,5
10/21/2005,13:14:40,20.201,N,86.411,W,5
10/21/2005,13:16:39,20.204,N,86.412,W,5
10/21/2005,13:18:40,20.206,N,86.413,W,5
10/21/2005,13:20:40,20.209,N,86.414,W,5
10/21/2005,13:22:39,20.212,N,86.416,W,5
10/21/2005,13:24:40,20.215,N,86.417,W,5
10/21/2005,13:26:39,20.218,N,86.418,W,5
10/21/2005,13:28:40,20.221,N,86.42,W,5
10/21/2005,13:30:39,20.223,N,86.421,W,5
10/21/2005,13:32:40,20.226,N,86.422,W,5
10/21/2005,13:34:39,20.229,N,86.424,W,5
10/21/2005,13:36:40,20.232,N,86.425,W,5
10/21/2005,13:38:39,20.235,N,86.426,W,5
10/21/2005,13:40:40,20.237,N,86.427,W,5
10/21/2005,13:42:39,20.24,N,86.429,W,5
10/21/2005,13:44:40,20.243,N,86.43,W,5
10/21/2005,13:46:39,20.246,N,86.431,W,5
10/21/2005,13:48:40,20.248,N,86.433,W,5
10/21/2005,13:50:40,20.251,N,86.434,W,5
10/21/2005,13:52:39,20.254,N,86.435,W,5
10/21/2005,13:54:40,20.257,N,86.436,W,5
10/21/2005,13:56:39,20.26,N,86.438,W,5
10/21/2005,13:58:40,20.262,N,86.439,W,5
10/21/2005,14:00:39,20.265,N,86.44,W,5
10/21/2005,14:02:40,20.268,N,86.442,W,5
10/21/2005,14:04:39,20.271,N,86.443,W,5
10/21/2005,14:06:40,20.273,N,86.444,W,5
10/21/2005,14:08:39,20.276,N,86.445,W,5
10/21/2005,14:10:40,20.279,N,86.447,W,5
10/21/2005,14:12:39,20.281,N,86.448,W,5
10/21/2005,14:14:40,20.284,N,86.449,W,5
10/21/2005,14:16:39,20.287,N,86.451,W,5
10/21/2005,14:18:40,20.29,N,86.452,W,5
10/21/2005,14:20:40,20.292,N,86.453,W,5
10/21/2005,14:22:39,20.295,N,86.455,W,5
10/21/2005,14:24:40,20.298,N,86.456,W,5
10/21/2005,14:26:39,20.3,N,86.457,W,5
10/21/2005,14:28:40,20.303,N,86.458,W,5
10/21/2005,14:30:39,20.306,N,86.46,W,5
10/21/2005,14:32:40,20.308,N,86.461,W,5
10/21/2005,14:34:39,20.311,N,86.462,W,5
10/21/2005,14:36:40,20.314,N,86.464,W,5
10/21/2005,14:38:39,20.317,N,86.465,W,5
10/21/2005,14:40:40,20.319,N,86.466,W,5
10/21/2005,14:42:39,20.322,N,86.467,W,5
10/21/2005,14:44:40,20.324,N,86.469,W,5
10/21/2005,14:46:39,20.327,N,86.47,W,5
10/21/2005,14:48:40,20.33,N,86.471,W,5
10/21/2005,14:50:40,20.332,N,86.473,W,5
10/21/2005,14:52:39,20.335,N,86.474,W,5
10/21/2005,14:54:40,20.338,N,86.475,W,5
10/21/2005,14:56:39,20.34,N,86.476,W,5
10/21/2005,14:58:40,20.343,N,86.478,W,5
10/21/2005,15:00:39,20.346,N,86.479,W,5
10/21/2005,15:02:40,20.348,N,86.48,W,5
10/21/2005,15:04:39,20.351,N,86.482,W,5
10/21/2005,15:06:40,20.353,N,86.483,W,5
10/21/2005,15:08:39,20.356,N,86.484,W,5
10/21/2005,15:10:40,20.359,N,86.486,W,5
10/21/2005,15:12:39,20.361,N,86.487,W,5
10/21/2005,15:14:40,20.364,N,86.488,W,5
10/21/2005,15:16:39,20.366,N,86.489,W,5
10/21/2005,15:18:40,20.369,N,86.491,W,5
10/21/2005,15:20:40,20.371,N,86.492,W,5
10/21/2005,15:22:39,20.374,N,86.493,W,5
10/21/2005,15:24:40,20.377,N,86.495,W,5
10/21/2005,15:26:39,20.379,N,86.496,W,5
10/21/2005,15:28:40,20.382,N,86.497,W,5
10/21/2005,15:30:39,20.384,N,86.498,W,5
10/21/2005,15:32:40,20.387,N,86.5,W,5
10/21/2005,15:34:39,20.389,N,86.501,W,5
10/21/2005,15:36:40,20.392,N,86.502,W,5
10/21/2005,15:38:39,20.394,N,86.504,W,5
10/21/2005,15:40:40,20.397,N,86.505,W,5
10/21/2005,15:42:39,20.399,N,86.506,W,5
10/21/2005,15:44:40,20.402,N,86.507,W,5
10/21/2005,15:46:39,20.404,N,86.509,W,5
10/21/2005,15:48:40,20.407,N,86.51,W,5
10/21/2005,15:50:40,20.409,N,86.511,W,5
10/21/2005,15:52:39,20.412,N,86.513,W,5
10/21/2005,15:54:40,20.414,N,86.514,W,5
10/21/2005,15:56:39,20.417,N,86.515,W,5
10/21/2005,15:58:40,20.419,N,86.516,W,5
10/21/2005,16:00:39,20.422,N,86.518,W,5
10/21/2005,16:02:40,20.424,N,86.519,W,5
10/21/2005,16:04:39,20.427,N,86.52,W,5
10/21/2005,16:06:40,20.429,N,86.522,W,5
10/21/2005,16:08:39,20.432,N,86.523,W,5
10/21/2005,16:10:40,20.434,N,86.524,W,5
10/21/2005,16:12:39,20.436,N,86.525,W,5
10/21/2005,16:14:40,20.439,N,86.527,W,5
